_id,contract.country,viewDate,Movies.Viewing PCT,Movies.Details.Director.Name
ObjectId(5e13ce3a054a095daa7a678e),Niue,2016-01-27,5,Mark Waters
ObjectId(5e13ce3a054a095daa7a678f),Niue,2016-01-14,100,John Gray
ObjectId(5e13ce3a054a095daa7a6790),Niue,2016-01-25,3,Joshua Seftel
ObjectId(5e13ce3a054a095daa7a6791),Hungary,2016-01-03,99,Mike Hodges
ObjectId(5e13ce3a054a095daa7a6792),Hungary,2016-01-15,1,Mark Waters
ObjectId(5e13ce3a054a095daa7a6793),Hungary,2016-01-20,100,Anne Fletcher
ObjectId(5e13ce3a054a095daa7a6794),Hungary,2016-01-21,99,Roland Emmerich
ObjectId(5e13ce3a054a095daa7a6795),Maldives,2016-01-17,1,Juan Carlos Fresnadillo
ObjectId(5e13ce3a054a095daa7a6796),Maldives,2016-01-23,98,Richard Schenkman
ObjectId(5e13ce3a054a095daa7a6797),Maldives,2016-01-07,98,James Wan
ObjectId(5e13ce3a054a095daa7a6798),Maldives,2016-01-26,99,Clint Eastwood
ObjectId(5e13ce3a054a095daa7a6799),Maldives,2016-01-14,98,Peter Atencio
ObjectId(5e13ce3a054a095daa7a679a),Maldives,2016-01-15,98,Tim Blake Nelson
ObjectId(5e13ce3a054a095daa7a679b),Maldives,2016-01-29,100,Garry Marshall
ObjectId(5e13ce3a054a095daa7a679c),Maldives,2016-01-29,98,Harold Ramis
ObjectId(5e13ce3a054a095daa7a679d),Guernsey,2016-01-11,100,Yimou Zhang
ObjectId(5e13ce3a054a095daa7a679e),Guernsey,2016-01-03,100,Jon Amiel
ObjectId(5e13ce3a054a095daa7a679f),Guernsey,2016-01-04,100,Christian Ditter
ObjectId(5e13ce3a054a095daa7a67a0),Guernsey,2016-01-12,98,C. Jay Cox
ObjectId(5e13ce3a054a095daa7a67a1),Guernsey,2016-01-02,100,Gary David Goldberg
ObjectId(5e13ce3a054a095daa7a67a2),Guernsey,2016-01-14,98,Christopher Cain
ObjectId(5e13ce3a054a095daa7a67a3),Guernsey,2016-01-13,100,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a67a4),Guernsey,2016-01-09,99,
ObjectId(5e13ce3a054a095daa7a67a5),Guernsey,2016-01-16,99,Stephen Gaghan
ObjectId(5e13ce3a054a095daa7a67a6),Guernsey,2016-01-02,98,James Marsh
ObjectId(5e13ce3a054a095daa7a67a7),Gambia,2016-01-13,100,Phillip Noyce
ObjectId(5e13ce3a054a095daa7a67a8),Gambia,2016-01-22,100,Phillip Noyce
ObjectId(5e13ce3a054a095daa7a67a9),Gambia,2016-01-10,98,
ObjectId(5e13ce3a054a095daa7a67aa),Gambia,2016-01-28,100,Jun Falkenstein
ObjectId(5e13ce3a054a095daa7a67ab),Gambia,2016-01-19,98,Spike Jonze
ObjectId(5e13ce3a054a095daa7a67ac),Iraq,2016-01-26,98,John Milius
ObjectId(5e13ce3a054a095daa7a67ad),Iraq,2016-01-28,98,Ivan Reitman
ObjectId(5e13ce3a054a095daa7a67ae),Norway,2016-01-18,98,Mel Brooks
ObjectId(5e13ce3a054a095daa7a67af),Guam,2016-01-14,3,Demian Lichtenstein
ObjectId(5e13ce3a054a095daa7a67b0),Guam,2016-01-26,98,Mitchell Altieri
ObjectId(5e13ce3a054a095daa7a67b1),Guam,2016-01-25,100,Charles Matthau
ObjectId(5e13ce3a054a095daa7a67b2),Guam,2016-01-29,100,Eric Blakeney
ObjectId(5e13ce3a054a095daa7a67b3),Guam,2016-01-10,100,Moustapha Akkad
ObjectId(5e13ce3a054a095daa7a67b4),Guam,2016-01-12,98,Tung-Shing Yee
ObjectId(5e13ce3a054a095daa7a67b5),Guam,2016-01-07,99,Alan J. Pakula
ObjectId(5e13ce3a054a095daa7a67b6),Guam,2016-01-18,99,Michael Bay
ObjectId(5e13ce3a054a095daa7a67b7),Guam,2016-01-08,89,Adrienne Shelly
ObjectId(5e13ce3a054a095daa7a67b8),Guam,2016-01-12,99,Peter Kosminsky
ObjectId(5e13ce3a054a095daa7a67b9),United Arab Emirates,2016-01-09,99,Rob Reiner
ObjectId(5e13ce3a054a095daa7a67ba),United Arab Emirates,2016-01-10,3,Nick Hurran
ObjectId(5e13ce3a054a095daa7a67bb),United Arab Emirates,2016-01-09,98,Ringo Lam
ObjectId(5e13ce3a054a095daa7a67bc),United Arab Emirates,2016-01-10,99,Jim Chuchu
ObjectId(5e13ce3a054a095daa7a67bd),United Arab Emirates,2016-01-22,99,Nathan Greno
ObjectId(5e13ce3a054a095daa7a67be),United Arab Emirates,2016-01-22,98,Antoine Fuqua
ObjectId(5e13ce3a054a095daa7a67bf),Saudi Arabia,2016-01-06,98,Walter Salles
ObjectId(5e13ce3a054a095daa7a67c0),Saudi Arabia,2016-01-11,99,Dan Scanlon
ObjectId(5e13ce3a054a095daa7a67c1),Saudi Arabia,2016-01-29,100,Cyrus Nowrasteh
ObjectId(5e13ce3a054a095daa7a67c2),Brazil,2016-01-09,100,Michael Lehmann
ObjectId(5e13ce3a054a095daa7a67c3),Brazil,2016-01-22,4,Frank Sebastiano
ObjectId(5e13ce3a054a095daa7a67c4),Brazil,2016-01-22,98,Roger Kumble
ObjectId(5e13ce3a054a095daa7a67c5),Brazil,2016-01-23,98,Richard Benjamin
ObjectId(5e13ce3a054a095daa7a67c6),Brazil,2016-01-29,100,Franklin J. Schaffner
ObjectId(5e13ce3a054a095daa7a67c7),Brazil,2016-01-08,99,Martin Ritt
ObjectId(5e13ce3a054a095daa7a67c8),Brazil,2016-01-23,100,Kevin Donovan
ObjectId(5e13ce3a054a095daa7a67c9),Brazil,2016-01-28,99,Nathan Smith Jones
ObjectId(5e13ce3a054a095daa7a67ca),Portugal,2016-01-31,5,Jesse Dylan
ObjectId(5e13ce3a054a095daa7a67cb),Portugal,2016-01-20,100,Tim Blake Nelson
ObjectId(5e13ce3a054a095daa7a67cc),Portugal,2016-01-27,99,John Herzfeld
ObjectId(5e13ce3a054a095daa7a67cd),Portugal,2016-01-03,98,William Friedkin
ObjectId(5e13ce3a054a095daa7a67ce),Slovenia,2016-01-12,3,David Cronenberg
ObjectId(5e13ce3a054a095daa7a67cf),Slovenia,2016-01-30,100,
ObjectId(5e13ce3a054a095daa7a67d0),Slovenia,2016-01-28,100,Spike Jonze
ObjectId(5e13ce3a054a095daa7a67d1),Slovenia,2016-01-06,99,Jason Friedberg
ObjectId(5e13ce3a054a095daa7a67d2),Slovenia,2016-01-21,100,Paul Bolger
ObjectId(5e13ce3a054a095daa7a67d3),Slovenia,2016-01-18,98,Jaume Collet-Serra
ObjectId(5e13ce3a054a095daa7a67d4),Slovenia,2016-01-16,100,Stuart Beattie
ObjectId(5e13ce3a054a095daa7a67d5),Slovenia,2016-01-17,5,Michael Schultz
ObjectId(5e13ce3a054a095daa7a67d6),Slovenia,2016-01-23,100,Tobe Hooper
ObjectId(5e13ce3a054a095daa7a67d7),Slovenia,2016-01-05,99,Sergey Bodrov
ObjectId(5e13ce3a054a095daa7a67d8),Slovenia,2016-01-08,100,Jared Hess
ObjectId(5e13ce3a054a095daa7a67d9),Slovenia,2016-01-17,100,Ric Roman Waugh
ObjectId(5e13ce3a054a095daa7a67da),Slovenia,2016-01-14,98,Rob Minkoff
ObjectId(5e13ce3a054a095daa7a67db),Slovenia,2016-01-03,98,Steven Spielberg
ObjectId(5e13ce3a054a095daa7a67dc),Slovenia,2016-01-29,5,Frank Darabont
ObjectId(5e13ce3a054a095daa7a67dd),Slovenia,2016-01-21,99,Bryan Singer
ObjectId(5e13ce3a054a095daa7a67de),Slovenia,2016-01-16,98,Ron Clements
ObjectId(5e13ce3a054a095daa7a67df),Slovenia,2016-01-24,98,Drew Barrymore
ObjectId(5e13ce3a054a095daa7a67e0),Bermuda,2016-01-09,98,Jonathan Meyers
ObjectId(5e13ce3a054a095daa7a67e1),Bermuda,2016-01-15,100,Jon Knautz
ObjectId(5e13ce3a054a095daa7a67e2),Bermuda,2016-01-17,98,David Schwimmer
ObjectId(5e13ce3a054a095daa7a67e3),Bermuda,2016-01-28,27,Reginald Hudlin
ObjectId(5e13ce3a054a095daa7a67e4),French Polynesia,2016-01-10,99,Roland Joff�
ObjectId(5e13ce3a054a095daa7a67e5),Jordan,2016-01-27,98,Eric Lavaine
ObjectId(5e13ce3a054a095daa7a67e6),Jordan,2016-01-10,4,David Lean
ObjectId(5e13ce3a054a095daa7a67e7),Jordan,2016-01-02,99,Dave Payne
ObjectId(5e13ce3a054a095daa7a67e8),Jordan,2016-01-06,98,Stefan Schwartz
ObjectId(5e13ce3a054a095daa7a67e9),Jordan,2016-01-24,5,Robert M. Young
ObjectId(5e13ce3a054a095daa7a67ea),Jordan,2016-01-10,100,Dennis Iliadis
ObjectId(5e13ce3a054a095daa7a67eb),Jordan,2016-01-13,100,Julie Anne Robinson
ObjectId(5e13ce3a054a095daa7a67ec),Jordan,2016-01-15,99,Fina Torres
ObjectId(5e13ce3a054a095daa7a67ed),Equatorial Guinea,2016-01-06,100,Joe Johnston
ObjectId(5e13ce3a054a095daa7a67ee),Equatorial Guinea,2016-01-09,100,Paul Verhoeven
ObjectId(5e13ce3a054a095daa7a67ef),Equatorial Guinea,2016-01-06,1,George Tillman Jr.
ObjectId(5e13ce3a054a095daa7a67f0),Saint Vincent and the Grenadines,2016-01-26,100,Harold Ramis
ObjectId(5e13ce3a054a095daa7a67f1),Guinea-Bissau,2016-01-31,98,Stephen Milburn Anderson
ObjectId(5e13ce3a054a095daa7a67f2),Guinea-Bissau,2016-01-01,100,Mike Judge
ObjectId(5e13ce3a054a095daa7a67f3),Guinea-Bissau,2016-01-29,4,David O. Russell
ObjectId(5e13ce3a054a095daa7a67f4),Guinea-Bissau,2016-01-31,98,David Ayer
ObjectId(5e13ce3a054a095daa7a67f5),Guinea-Bissau,2016-01-30,100,Chan-wook Park
ObjectId(5e13ce3a054a095daa7a67f6),Guinea-Bissau,2016-01-22,100,Gnana Rajasekaran
ObjectId(5e13ce3a054a095daa7a67f7),Guinea-Bissau,2016-01-13,98,Boaz Yakin
ObjectId(5e13ce3a054a095daa7a67f8),Guinea-Bissau,2016-01-19,99,Ruggero Deodato
ObjectId(5e13ce3a054a095daa7a67f9),Guinea-Bissau,2016-01-10,98,Ken Annakin
ObjectId(5e13ce3a054a095daa7a67fa),Guinea-Bissau,2016-01-28,99,Mick Jackson
ObjectId(5e13ce3a054a095daa7a67fb),Guinea-Bissau,2016-01-08,5,Penelope Spheeris
ObjectId(5e13ce3a054a095daa7a67fc),Slovakia,2016-01-18,33,Davis Guggenheim
ObjectId(5e13ce3a054a095daa7a67fd),Slovakia,2016-01-18,98,Michael Lehmann
ObjectId(5e13ce3a054a095daa7a67fe),Slovakia,2016-01-18,98,John Sayles
ObjectId(5e13ce3a054a095daa7a67ff),Slovakia,2016-01-19,99,Martin Scorsese
ObjectId(5e13ce3a054a095daa7a6800),Poland,2016-01-15,98,Rick Famuyiwa
ObjectId(5e13ce3a054a095daa7a6801),Poland,2016-01-28,98,Tim Hill
ObjectId(5e13ce3a054a095daa7a6802),Poland,2016-01-11,99,David Carson
ObjectId(5e13ce3a054a095daa7a6803),Poland,2016-01-06,99,Robert Redford
ObjectId(5e13ce3a054a095daa7a6804),Poland,2016-01-13,99,William Eubank
ObjectId(5e13ce3a054a095daa7a6805),Poland,2016-01-19,1,Charles Ferguson
ObjectId(5e13ce3a054a095daa7a6806),Timor-Leste,2016-01-27,98,Jean-Pierre Jeunet
ObjectId(5e13ce3a054a095daa7a6807),Timor-Leste,2016-01-23,98,Rick Rosenthal
ObjectId(5e13ce3a054a095daa7a6808),Timor-Leste,2016-01-27,98,Steve Buscemi
ObjectId(5e13ce3a054a095daa7a6809),Timor-Leste,2016-01-23,100,George Clooney
ObjectId(5e13ce3a054a095daa7a680a),Timor-Leste,2016-01-12,4,Noah Buschel
ObjectId(5e13ce3a054a095daa7a680b),Nigeria,2016-01-21,99,Mike Binder
ObjectId(5e13ce3a054a095daa7a680c),Paraguay,2016-01-29,98,Nicholas Ray
ObjectId(5e13ce3a054a095daa7a680d),Paraguay,2016-01-10,98,Richard Lester
ObjectId(5e13ce3a054a095daa7a680e),Paraguay,2016-01-11,99,Michael Mann
ObjectId(5e13ce3a054a095daa7a680f),Paraguay,2016-01-22,98,Luis Mandoki
ObjectId(5e13ce3a054a095daa7a6810),Paraguay,2016-01-31,99,Mateo Gil
ObjectId(5e13ce3a054a095daa7a6811),Paraguay,2016-01-13,100,Josh Gordon
ObjectId(5e13ce3a054a095daa7a6812),Paraguay,2016-01-30,100,Hugh Hudson
ObjectId(5e13ce3a054a095daa7a6813),Paraguay,2016-01-14,98,Ivan Reitman
ObjectId(5e13ce3a054a095daa7a6814),Paraguay,2016-01-25,98,Kirk Jones
ObjectId(5e13ce3a054a095daa7a6815),Paraguay,2016-01-29,99,Bruce Campbell
ObjectId(5e13ce3a054a095daa7a6816),Paraguay,2016-01-21,98,Stanley Tong
ObjectId(5e13ce3a054a095daa7a6817),Paraguay,2016-01-02,100,Gavin Wiesen
ObjectId(5e13ce3a054a095daa7a6818),Paraguay,2016-01-27,99,Phyllida Lloyd
ObjectId(5e13ce3a054a095daa7a6819),Paraguay,2016-01-15,98,Jim Fall
ObjectId(5e13ce3a054a095daa7a681a),Oman,2016-01-11,1,Keenen Ivory Wayans
ObjectId(5e13ce3a054a095daa7a681b),Oman,2016-01-21,99,Adam McKay
ObjectId(5e13ce3a054a095daa7a681c),Oman,2016-01-23,98,Jerome Elston Scott
ObjectId(5e13ce3a054a095daa7a681d),Oman,2016-01-29,98,Patrick Lussier
ObjectId(5e13ce3a054a095daa7a681e),Oman,2016-01-10,100,Paul Bolger
ObjectId(5e13ce3a054a095daa7a681f),Oman,2016-01-19,99,Michael Bay
ObjectId(5e13ce3a054a095daa7a6820),Romania,2016-01-24,27,D.J. Caruso
ObjectId(5e13ce3a054a095daa7a6821),Romania,2016-01-10,100,Michael Lehmann
ObjectId(5e13ce3a054a095daa7a6822),Romania,2016-01-29,13,Kevin Smith
ObjectId(5e13ce3a054a095daa7a6823),Romania,2016-01-08,99,Matthew Watts
ObjectId(5e13ce3a054a095daa7a6824),Romania,2016-01-23,100,Isabel Coixet
ObjectId(5e13ce3a054a095daa7a6825),Romania,2016-01-12,98,Uli Edel
ObjectId(5e13ce3a054a095daa7a6826),Romania,2016-01-16,100,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a6827),Romania,2016-01-27,98,Joe Dante
ObjectId(5e13ce3a054a095daa7a6828),Romania,2016-01-08,100,Walter Hill
ObjectId(5e13ce3a054a095daa7a6829),Tunisia,2016-01-10,98,Danny Boyle
ObjectId(5e13ce3a054a095daa7a682a),Tunisia,2016-01-23,98,Todd Phillips
ObjectId(5e13ce3a054a095daa7a682b),Tunisia,2016-01-03,2,Bob Clark
ObjectId(5e13ce3a054a095daa7a682c),Tunisia,2016-01-20,100,Martin Scorsese
ObjectId(5e13ce3a054a095daa7a682d),Argentina,2016-01-15,98,Joseph Kahn
ObjectId(5e13ce3a054a095daa7a682e),Argentina,2016-01-23,98,Barry Sonnenfeld
ObjectId(5e13ce3a054a095daa7a682f),Argentina,2016-01-24,99,Jimmy Hayward
ObjectId(5e13ce3a054a095daa7a6830),Argentina,2016-01-14,2,Barbet Schroeder
ObjectId(5e13ce3a054a095daa7a6831),Argentina,2016-01-10,98,Charles Ferguson
ObjectId(5e13ce3a054a095daa7a6832),Argentina,2016-01-22,99,John Frankenheimer
ObjectId(5e13ce3a054a095daa7a6833),Argentina,2016-01-04,98,Christopher Cain
ObjectId(5e13ce3a054a095daa7a6834),Argentina,2016-01-14,2,Chris Weitz
ObjectId(5e13ce3a054a095daa7a6835),Argentina,2016-01-22,100,Mikael H�fstr�m
ObjectId(5e13ce3a054a095daa7a6836),Argentina,2016-01-01,4,Robert Zemeckis
ObjectId(5e13ce3a054a095daa7a6837),Argentina,2016-01-23,98,Jaume Balaguer�
ObjectId(5e13ce3a054a095daa7a6838),Liechtenstein,2016-01-18,98,Jon Avnet
ObjectId(5e13ce3a054a095daa7a6839),Liechtenstein,2016-01-24,98,Charles S. Dutton
ObjectId(5e13ce3a054a095daa7a683a),Liechtenstein,2016-01-16,99,Jean-Fran�ois Richet
ObjectId(5e13ce3a054a095daa7a683b),Liechtenstein,2016-01-19,100,Anthony Russo
ObjectId(5e13ce3a054a095daa7a683c),Liechtenstein,2016-01-12,100,Steven R. Monroe
ObjectId(5e13ce3a054a095daa7a683d),Liechtenstein,2016-01-02,1,Ol Parker
ObjectId(5e13ce3a054a095daa7a683e),Liechtenstein,2016-01-22,100,Antonia Bird
ObjectId(5e13ce3a054a095daa7a683f),Liechtenstein,2016-01-05,98,Vincenzo Natali
ObjectId(5e13ce3a054a095daa7a6840),Liechtenstein,2016-01-13,100,John Lee Hancock
ObjectId(5e13ce3a054a095daa7a6841),Liechtenstein,2016-01-18,98,Clay Kaytis
ObjectId(5e13ce3a054a095daa7a6842),Liechtenstein,2016-01-31,98,John Frankenheimer
ObjectId(5e13ce3a054a095daa7a6843),Liechtenstein,2016-01-08,98,Edward Zwick
ObjectId(5e13ce3a054a095daa7a6844),Liechtenstein,2016-01-10,100,Robert Luketic
ObjectId(5e13ce3a054a095daa7a6845),Uzbekistan,2016-01-12,18,Rodrigo Cort�s
ObjectId(5e13ce3a054a095daa7a6846),Uzbekistan,2016-01-09,98,Mark Waters
ObjectId(5e13ce3a054a095daa7a6847),Uzbekistan,2016-01-16,99,Baz Luhrmann
ObjectId(5e13ce3a054a095daa7a6848),Uzbekistan,2016-01-16,98,Arie Posin
ObjectId(5e13ce3a054a095daa7a6849),Uzbekistan,2016-01-22,98,Stephen Herek
ObjectId(5e13ce3a054a095daa7a684a),"Korea, Democratic People_s Republic of",2016-01-04,98,Jennifer Flackett
ObjectId(5e13ce3a054a095daa7a684b),"Korea, Democratic People_s Republic of",2016-01-01,25,Akiva Schaffer
ObjectId(5e13ce3a054a095daa7a684c),Niue,2016-01-16,99,Tyler Oliver
ObjectId(5e13ce3a054a095daa7a684d),Niue,2016-01-16,100,Yimou Zhang
ObjectId(5e13ce3a054a095daa7a684e),Niue,2016-01-29,98,Ron Underwood
ObjectId(5e13ce3a054a095daa7a684f),Niue,2016-01-10,3,Spike Lee
ObjectId(5e13ce3a054a095daa7a6850),Niue,2016-01-10,98,John Pasquin
ObjectId(5e13ce3a054a095daa7a6851),Niue,2016-01-24,99,Hilary Brougher
ObjectId(5e13ce3a054a095daa7a6852),Niue,2016-01-01,100,Hank Braxtan
ObjectId(5e13ce3a054a095daa7a6853),Nigeria,2016-01-25,99,Ossie Davis
ObjectId(5e13ce3a054a095daa7a6854),Nigeria,2016-01-05,99,Alec Asten
ObjectId(5e13ce3a054a095daa7a6855),Nigeria,2016-01-29,99,Steve Carver
ObjectId(5e13ce3a054a095daa7a6856),Nigeria,2016-01-12,1,
ObjectId(5e13ce3a054a095daa7a6857),Nigeria,2016-01-08,4,Quentin Dupieux
ObjectId(5e13ce3a054a095daa7a6858),Nigeria,2016-01-08,100,Garry Marshall
ObjectId(5e13ce3a054a095daa7a6859),Mongolia,2016-01-27,100,Justin Molotnikov
ObjectId(5e13ce3a054a095daa7a685a),Mongolia,2016-01-20,2,Christopher Cain
ObjectId(5e13ce3a054a095daa7a685b),Mongolia,2016-01-11,98,Fran�ois Ozon
ObjectId(5e13ce3a054a095daa7a685c),Mongolia,2016-01-28,98,William Kaufman
ObjectId(5e13ce3a054a095daa7a685d),Kiribati,2016-01-30,99,Louis Leterrier
ObjectId(5e13ce3a054a095daa7a685e),Kiribati,2016-01-21,99,Shane Black
ObjectId(5e13ce3a054a095daa7a685f),Kiribati,2016-01-21,98,Donald Petrie
ObjectId(5e13ce3a054a095daa7a6860),Kiribati,2016-01-14,99,Rusty Cundieff
ObjectId(5e13ce3a054a095daa7a6861),Kiribati,2016-01-31,98,Roland Joff�
ObjectId(5e13ce3a054a095daa7a6862),Kuwait,2016-01-01,5,Anne Fletcher
ObjectId(5e13ce3a054a095daa7a6863),Kuwait,2016-01-15,4,Charles Ferguson
ObjectId(5e13ce3a054a095daa7a6864),Kuwait,2016-01-26,98,Ethan Maniquis
ObjectId(5e13ce3a054a095daa7a6865),Kuwait,2016-01-14,98,David Zucker
ObjectId(5e13ce3a054a095daa7a6866),Kuwait,2016-01-29,98,John Stephenson
ObjectId(5e13ce3a054a095daa7a6867),Norfolk Island,2016-01-04,98,Michael D. Sellers
ObjectId(5e13ce3a054a095daa7a6868),Norfolk Island,2016-01-27,4,Spencer Susser
ObjectId(5e13ce3a054a095daa7a6869),Norfolk Island,2016-01-17,100,Spike Lee
ObjectId(5e13ce3a054a095daa7a686a),Norfolk Island,2016-01-20,99,Jerry Zaks
ObjectId(5e13ce3a054a095daa7a686b),Norfolk Island,2016-01-19,98,Carol Reed
ObjectId(5e13ce3a054a095daa7a686c),Norfolk Island,2016-01-19,99,Ericson Core
ObjectId(5e13ce3a054a095daa7a686d),Norfolk Island,2016-01-06,99,Jerry Jameson
ObjectId(5e13ce3a054a095daa7a686e),Norfolk Island,2016-01-12,100,George Lucas
ObjectId(5e13ce3a054a095daa7a686f),Norfolk Island,2016-01-25,100,
ObjectId(5e13ce3a054a095daa7a6870),Norfolk Island,2016-01-13,98,Philip G. Atwell
ObjectId(5e13ce3a054a095daa7a6871),Brazil,2016-01-20,100,Taylor Hackford
ObjectId(5e13ce3a054a095daa7a6872),Brazil,2016-01-27,98,Andrzej Bartkowiak
ObjectId(5e13ce3a054a095daa7a6873),Brazil,2016-01-06,99,Gus Van Sant
ObjectId(5e13ce3a054a095daa7a6874),Brazil,2016-01-24,98,Ron Maxwell
ObjectId(5e13ce3a054a095daa7a6875),Brazil,2016-01-30,98,Mike Newell
ObjectId(5e13ce3a054a095daa7a6876),Brazil,2016-01-03,99,David Cronenberg
ObjectId(5e13ce3a054a095daa7a6877),Brazil,2016-01-10,99,Michael Winterbottom
ObjectId(5e13ce3a054a095daa7a6878),Brazil,2016-01-02,98,Brandon Landers
ObjectId(5e13ce3a054a095daa7a6879),Brazil,2016-01-16,4,Tony Scott
ObjectId(5e13ce3a054a095daa7a687a),Finland,2016-01-15,99,Jon Avnet
ObjectId(5e13ce3a054a095daa7a687b),Finland,2016-01-27,100,Marielle Heller
ObjectId(5e13ce3a054a095daa7a687c),Macao,2016-01-26,99,Michael Caton-Jones
ObjectId(5e13ce3a054a095daa7a687d),Macao,2016-01-16,98,Gina Prince-Bythewood
ObjectId(5e13ce3a054a095daa7a687e),Macao,2016-01-04,98,Howard Deutch
ObjectId(5e13ce3a054a095daa7a687f),Macao,2016-01-09,1,Jay Russell
ObjectId(5e13ce3a054a095daa7a6880),Macao,2016-01-23,98,Brett Piper
ObjectId(5e13ce3a054a095daa7a6881),Macao,2016-01-27,99,Sofia Coppola
ObjectId(5e13ce3a054a095daa7a6882),Macao,2016-01-27,98,Brad Furman
ObjectId(5e13ce3a054a095daa7a6883),Macao,2016-01-09,5,Michael Caton-Jones
ObjectId(5e13ce3a054a095daa7a6884),Comoros,2016-01-14,98,M. Night Shyamalan
ObjectId(5e13ce3a054a095daa7a6885),Comoros,2016-01-19,100,Akiva Goldsman
ObjectId(5e13ce3a054a095daa7a6886),Congo,2016-01-16,100,Tom Tykwer
ObjectId(5e13ce3a054a095daa7a6887),Congo,2016-01-17,98,Tim Burton
ObjectId(5e13ce3a054a095daa7a6888),Congo,2016-01-08,100,Jeremy Sims
ObjectId(5e13ce3a054a095daa7a6889),Congo,2016-01-27,100,Elia Kazan
ObjectId(5e13ce3a054a095daa7a688a),Congo,2016-01-23,100,Michael Hoffman Jr.
ObjectId(5e13ce3a054a095daa7a688b),Congo,2016-01-17,100,Michael Lehmann
ObjectId(5e13ce3a054a095daa7a688c),Congo,2016-01-14,100,Gus Van Sant
ObjectId(5e13ce3a054a095daa7a688d),Congo,2016-01-03,100,Steven Soderbergh
ObjectId(5e13ce3a054a095daa7a688e),Congo,2016-01-02,98,Francesca Gregorini
ObjectId(5e13ce3a054a095daa7a688f),Congo,2016-01-18,99,Doug Liman
ObjectId(5e13ce3a054a095daa7a6890),Congo,2016-01-10,100,Scott Walker
ObjectId(5e13ce3a054a095daa7a6891),Congo,2016-01-18,99,M. Night Shyamalan
ObjectId(5e13ce3a054a095daa7a6892),Congo,2016-01-10,100,DJ Pooh
ObjectId(5e13ce3a054a095daa7a6893),Congo,2016-01-06,98,Atom Egoyan
ObjectId(5e13ce3a054a095daa7a6894),Congo,2016-01-30,100,Benedek Fliegauf
ObjectId(5e13ce3a054a095daa7a6895),Somalia,2016-01-22,2,Michael Tiddes
ObjectId(5e13ce3a054a095daa7a6896),Somalia,2016-01-05,5,Bobby Farrelly
ObjectId(5e13ce3a054a095daa7a6897),Somalia,2016-01-12,100,Barbet Schroeder
ObjectId(5e13ce3a054a095daa7a6898),Somalia,2016-01-07,98,Alexander Witt
ObjectId(5e13ce3a054a095daa7a6899),Somalia,2016-01-10,80,Roman Polanski
ObjectId(5e13ce3a054a095daa7a689a),Somalia,2016-01-14,98,Roman Polanski
ObjectId(5e13ce3a054a095daa7a689b),Somalia,2016-01-11,98,Daniel Espinosa
ObjectId(5e13ce3a054a095daa7a689c),Somalia,2016-01-03,98,David Gordon Green
ObjectId(5e13ce3a054a095daa7a689d),Somalia,2016-01-22,98,Ayan Mukerji
ObjectId(5e13ce3a054a095daa7a689e),Cyprus,2016-01-05,100,Kevin Spacey
ObjectId(5e13ce3a054a095daa7a689f),Cyprus,2016-01-25,100,Rafa Lara
ObjectId(5e13ce3a054a095daa7a68a0),Cyprus,2016-01-04,99,Jack Heller
ObjectId(5e13ce3a054a095daa7a68a1),Cyprus,2016-01-20,99,John Woo
ObjectId(5e13ce3a054a095daa7a68a2),Cyprus,2016-01-15,98,Ron Maxwell
ObjectId(5e13ce3a054a095daa7a68a3),Cyprus,2016-01-20,98,Steve James
ObjectId(5e13ce3a054a095daa7a68a4),Cyprus,2016-01-23,1,Tim Burton
ObjectId(5e13ce3a054a095daa7a68a5),Cyprus,2016-01-24,99,Donald Petrie
ObjectId(5e13ce3a054a095daa7a68a6),Cyprus,2016-01-18,98,Todd Phillips
ObjectId(5e13ce3a054a095daa7a68a7),Cyprus,2016-01-29,70,Alexander Payne
ObjectId(5e13ce3a054a095daa7a68a8),Cyprus,2016-01-24,98,Inna Evlannikova
ObjectId(5e13ce3a054a095daa7a68a9),Cyprus,2016-01-18,98,Franklin J. Schaffner
ObjectId(5e13ce3a054a095daa7a68aa),Cyprus,2016-01-15,98,Robert Rodriguez
ObjectId(5e13ce3a054a095daa7a68ab),Cyprus,2016-01-20,100,Michael Caton-Jones
ObjectId(5e13ce3a054a095daa7a68ac),Cyprus,2016-01-18,98,Michael Lembeck
ObjectId(5e13ce3a054a095daa7a68ad),Cyprus,2016-01-11,98,Edward Zwick
ObjectId(5e13ce3a054a095daa7a68ae),Cyprus,2016-01-08,100,Philip Saville
ObjectId(5e13ce3a054a095daa7a68af),Cyprus,2016-01-14,98,Danny Boyle
ObjectId(5e13ce3a054a095daa7a68b0),Cyprus,2016-01-16,98,Chris Roberts
ObjectId(5e13ce3a054a095daa7a68b1),Botswana,2016-01-17,4,Jaume Collet-Serra
ObjectId(5e13ce3a054a095daa7a68b2),Botswana,2016-01-19,99,
ObjectId(5e13ce3a054a095daa7a68b3),Botswana,2016-01-05,2,Olivier Megaton
ObjectId(5e13ce3a054a095daa7a68b4),Botswana,2016-01-04,98,Eli Roth
ObjectId(5e13ce3a054a095daa7a68b5),Botswana,2016-01-14,99,Wolfgang Petersen
ObjectId(5e13ce3a054a095daa7a68b6),Brunei Darussalam,2016-01-31,100,Enrique Begne
